ENSMUSG00000025260	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	152001845;152001845;152002149;152002278;152002278;152003361;152003361;152003361;152003397;152003623;152003653;152003653;152003862;152003862;152003862;152004139;152004139;152004139;152004139	152001934;152001934;152002442;152002442;152002442;152003525;152003525;152003525;152003970;152003781;152003781;152003781;152003970;152003970;152003970;152004442;152004442;152004442;152004442	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1298	763
ENSMUSG00000041115	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	152144268;152144272;152144272;152166934;152166934;152166934;152178964;152178964;152178964;152178964;152180997;152180997;152193866;152193866;152202908;152202908;152202908;152202908;152202908;152203932;152203932;152203932;152203932;152203932;152208770;152208770;152208770;152208770;152211210;152211210;152211210;152211210;152212022;152212022;152212022;152212022;152213287;152213287;152213287;152213287;152215501;152215501;152215501;152215501;152216341;152216341;152216341;152216341;152218877;152218877;152218877;152218877;152219732;152219732;152219732;152219732;152221647;152221647;152221647;152221647;152222283;152222283;152222922;152222922;152222922;152222922	152145179;152145179;152145179;152166963;152166963;152166963;152179090;152179090;152179090;152179090;152181092;152181092;152194601;152194601;152203169;152203169;152203169;152203169;152203169;152204333;152204004;152204333;152204333;152204333;152209665;152209665;152209665;152209665;152211371;152211371;152211371;152211371;152212144;152212144;152212144;152212144;152213453;152213453;152213453;152213453;152215640;152215640;152215640;152215640;152216466;152216466;152216466;152216439;152218976;152218976;152218976;152218976;152219893;152219893;152219893;152219893;152221820;152221820;152221820;152221820;152222332;152222332;152225236;152225236;152225236;152225235	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6980	1781
ENSMUSG00000025332	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	152233020;152233229;152233254;152233272;152237633;152237633;152237633;152237633;152239630;152239630;152239630;152240026;152240026;152240026;152240026;152242037;152242037;152242037;152242037;152244873;152244873;152244873;152244873;152245102;152245102;152245102;152246255;152246255;152246255;152246255;152248428;152248428;152248428;152248662;152248662;152248662;152253424;152253424;152253424;152253699;152253699;152253699;152261937;152261937;152261937;152262163;152262163;152262163;152266557;152266557;152266557;152266817;152266817;152266817;152267083;152267083;152267083;152267895;152267895;152267895;152268765;152268765;152268765;152269715;152269715;152269715;152269806;152270352;152270352;152270352;152270352;152270694;152270694;152270694;152271012;152271012;152271012;152271012;152271860;152271860;152271860;152271913;152272075;152272075;152272075;152272075;152272709;152272709;152272709;152272709;152273051	152233710;152233710;152233710;152233710;152237710;152237710;152237710;152237710;152239752;152239752;152239752;152240196;152240196;152240196;152240196;152242171;152242171;152242171;152242171;152244996;152245283;152244996;152244996;152245283;152245283;152245283;152246413;152246751;152246413;152246413;152248547;152248547;152248547;152248820;152248820;152248820;152253605;152253605;152253605;152253861;152253861;152253861;152262056;152262056;152262056;152262357;152262357;152262357;152266738;152266738;152266738;152266941;152266941;152266941;152267230;152267230;152267230;152268000;152268000;152268000;152269123;152269123;152269123;152269853;152269853;152269853;152269853;152270531;152270531;152270531;152270531;152270831;152270831;152270831;152271556;152271593;152271593;152271593;152271929;152271929;152271938;152271929;152272274;152272274;152272274;152272274;152272901;152273772;152274535;152273768;152273396	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7110	3297
ENSMUSG00000025333	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	152781921;152781986;152782018;152785043;152785043;152785043;152786126;152786126;152790484;152790484;152790484;152793329;152793329;152795556;152795556;152797700;152798378;152808241	152782292;152782292;152782292;152785152;152785152;152785152;152786220;152786220;152790920;152790576;152790576;152793438;152793438;152795664;152795615;152797817;152798615;152808646	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1995	1390
ENSMUSG00000041658	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	153139981;153139987;153141364;153141364;153143976;153143976;153148452;153150362;153150362;153153131;153153131;153158195;153160402;153163078;153170187;153171216	153140575;153140575;153141397;153141397;153144075;153144075;153148535;153150428;153150428;153153187;153153353;153158290;153160524;153163169;153170302;153171943	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2258	2155
ENSMUSG00000041649	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	153237466;153237748;153237951;153308852;153359613;153359842;153360296;153370845;153370845;153370845;153382509;153382509;153384595;153384595;153385374;153385374;153392687;153392687	153237511;153238092;153238092;153308924;153359709;153359964;153360483;153370918;153370903;153370918;153383070;153383070;153384706;153384706;153385513;153385513;153395797;153396132	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5206	1330
ENSMUSG00000046873	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	157535371;157547824;157550932;157552916;157552916;157554883;157554883;157555597;157555597;157558885;157558885;157561383;157561383;157565946;157565947;157568141;157568934;157569066;157571219;157572859;157572859;157572859;157572859;157572948;157576084;157576084;157576084;157576084;157576084;157576084;157579669;157591057;157591354;157591354;157591354;157591354;157591354;157593725;157593725;157593725;157593725;157593725;157598496;157598496;157598496;157598496;157598496;157598496	157535473;157551150;157551150;157552991;157552991;157555078;157555078;157555691;157555691;157559065;157559065;157561501;157561501;157569098;157569098;157568816;157569005;157569098;157572986;157572986;157572986;157572986;157572986;157572986;157576187;157576187;157576187;157576187;157576187;157576187;157579783;157591555;157591555;157591555;157591555;157591555;157591555;157593873;157593873;157593873;157593873;157593873;157598643;157598679;157598651;157598650;157598650;157598715	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10105	2864
ENSMUSG00000041476	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	157698910;157698910;157698973;157699127;157699260;157702452;157702598;157702956;157702956;157702956;157702956;157702956;157702956;157706934;157714273;157714587;157714587;157714587;157714587;157714587;157720426;157720931;157720931;157720931;157720931;157720931;157720931;157751595;157751595;157751595;157752172;157752172;157752172;157752172;157752172;157752172;157752172	157699313;157699313;157699313;157699313;157699313;157702575;157702737;157703012;157703012;157703012;157703012;157703012;157703012;157706973;157714673;157714673;157714673;157714673;157714673;157714673;157721079;157721079;157721079;157721079;157721079;157721079;157721079;157751629;157751629;157751629;157752211;157752283;157752241;157752214;157752589;157752589;157752591	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2275	840
ENSMUSG00000025658	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	157821436;157826357;157832743;157853095;157853095;157856560;157856560;157858578;157860569;157860569;157865830;157865830;157865830;157866591;157866591;157866591;157871645;157871645;157872105;157872105;157888398;157888398;157890083;157890083;157906670;157906670;157910117;157910117;157919746;157919746;157934640;157934640;157939996;157939996;157945297;157945297;157961254;157961254;157990108;157990108;157993731;157993731;157996521;157996521;158042777;158042777	157823836;157826553;157834073;157853635;157853635;157856660;157856660;157860636;157860636;157860636;157865901;157865901;157865901;157866871;157866664;157866664;157871817;157871817;157872153;157872153;157888612;157888612;157890172;157890172;157906881;157906881;157910250;157910250;157919892;157919892;157934708;157934708;157940055;157940055;157945416;157945416;157961295;157961295;157990195;157990195;157993933;157993933;157996684;157996684;158043294;158043294	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9267	4731
ENSMUSG00000031309	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	159210307;159211614;159255782;159255858;159255925;159256126;159276276;159278110;159278110;159279167;159279167;159279167;159279167;159285266;159285266;159285266;159285266;159285266;159303281;159311464;159311464;159311464;159311464;159311464;159311464;159311464;159317921;159317921;159317921;159317921;159317921;159317921;159326841;159326841;159326841;159326841;159326841;159326841;159327772;159327772;159327772;159327772;159327772;159328371;159328371;159328371;159328371;159328371;159330558;159330558;159330558;159330787;159330787;159330787;159332151;159332151;159336695;159336695;159336963;159336963;159337186;159337186;159337918;159337918;159342585;159342585;159345340;159345340;159347016;159347016;159349252;159349252;159351364;159351364;159352316;159352316;159362321;159362406;159362642;159362642;159362642;159363363;159363363;159363363;159363363	159210564;159211724;159256188;159256188;159256188;159256188;159276336;159278203;159278203;159279203;159279203;159279203;159279203;159285322;159285322;159285322;159285322;159285322;159303400;159311580;159311580;159311580;159311580;159311580;159311525;159311580;159318002;159318002;159318002;159318002;159318002;159318002;159326872;159326921;159326921;159326921;159326921;159326921;159327851;159327851;159327851;159327851;159327851;159328477;159328464;159328374;159328477;159328477;159330595;159330595;159330595;159330877;159330929;159330929;159332221;159332221;159336783;159336783;159337027;159337027;159337288;159337288;159338042;159338042;159342710;159342710;159345429;159345429;159347174;159347174;159349413;159349413;159351440;159351440;159352433;159352433;159362418;159362782;159362782;159362782;159362782;159363505;159363740;159368244;159364502	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8322	4772
ENSMUSG00000067194	X;X;X;X;X;X;X;X;X	159372178;159372178;159376381;159376381;159377459;159378539;159379730;159382688;159385408	159372415;159372415;159376558;159376464;159377562;159378589;159379811;159382779;159389928	+;+;+;+;+;+;+;+;+	5266	1606
ENSMUSG00000041020	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	159414572;159443923;159445935;159446008;159459125;159459125;159459137;159459378;159459378;159460267;159462114;159462114;159462114;159462114;159469963;159469963;159469963;159469963;159469963;159472825;159472825;159472825;159472825;159482078;159482078;159482078;159482078;159482960;159482960;159482960;159482960;159486426;159489277;159489277;159489277;159490680;159490680;159490680;159491768;159491768;159492324;159492324;159492898;159492898;159496035;159496035;159497584;159497584	159414892;159444000;159446098;159446098;159459483;159459483;159459483;159459483;159459483;159460365;159462224;159462224;159462224;159462224;159470093;159470093;159470093;159470093;159470093;159472949;159472949;159472949;159472949;159482376;159482376;159482376;159482376;159483086;159483086;159483086;159483086;159486623;159489499;159489499;159489499;159490784;159490778;159490784;159491824;159491824;159492411;159492411;159493084;159493084;159496309;159496309;159498583;159498757	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4121	2901
ENSMUSG00000044150	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	159526688;159526901;159532668;159532719;159541755;159548239;159548239;159548239;159548239;159551751;159551751;159551751;159551751;159553244;159553244;159555475;159555475;159557443;159557443;159558335;159558335;159559838;159559838;159566428;159566849;159567538;159567919;159567919;159567919;159574945;159574945;159574945;159574945;159592071;159592071;159592071	159526795;159527204;159532835;159532835;159541947;159548315;159548315;159548315;159548315;159551889;159552374;159551839;159552374;159553894;159553894;159555650;159555650;159557557;159557557;159558398;159558398;159559953;159559953;159566542;159567365;159568014;159568014;159568014;159568014;159575097;159575097;159575097;159575097;159592202;159592394;159593081	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4869	2663
ENSMUSG00000031303	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	159988433;160001905;160004163;160040990;160044061;160046617;160072838;160075595;160076129;160079914;160081785;160083864;160086318;160089804;160091581;160094296;160097977;160098321;160112406;160115059;160115885;160116519;160117655;160118541;160119510;160121646;160122362;160122534;160122927	159988805;160002044;160004186;160041183;160044229;160046723;160073008;160075707;160076288;160080064;160081892;160083913;160086413;160089891;160091714;160094423;160098107;160098426;160112563;160115242;160116050;160116693;160117840;160118646;160119723;160121758;160122462;160122610;160123351	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4348	3999
ENSMUSG00000031299	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	160122209;160124519;160126194;160127291;160127291;160127573;160127573;160128465;160128465;160129288;160129410;160130109;160130109;160132069;160132069;160133173;160133173;160136897;160138256;160138256;160138256	160123947;160124627;160126261;160127362;160127362;160127728;160127728;160128557;160128965;160129501;160129501;160130235;160130235;160132242;160132242;160133232;160133232;160137252;160138356;160138309;160138413	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3734	1940
ENSMUSG00000062168	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	160623094;160624564;160625677;160631855;160633194;160635008;160638159;160641851;160641864;160643268;160643268;160646631;160646631;160672578;160672578;160676633;160676633;160685170;160685170;160691496;160691496;160693487;160693571;160718263;160719807;160719807;160735436	160623703;160624648;160625840;160631961;160633336;160635193;160638305;160642000;160642000;160643304;160643304;160646797;160646797;160672624;160672624;160676747;160676747;160685339;160685339;160691556;160691556;160693614;160693614;160718340;160719936;160719972;160735765	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2891	3321
ENSMUSG00000031293	X;X;X;X;X;X;X;X;X;X;X;X	160768013;160768180;160779358;160781805;160790774;160790774;160791392;160791392;160791501;160794519;160794519;160794659	160768237;160768237;160779383;160781910;160790915;160790915;160791587;160791587;160791526;160794853;160799663;160795350	+;+;+;+;+;+;+;+;+;+;+;+	5840	1136
ENSMUSG00000043518	X;X;X;X	161717069;161717627;161777529;161777529	161717267;161717862;161779494;161779496	+;+;+;+	2403	762
ENSMUSG00000059493	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	161833296;161836815;161839799;161839799;161840205;161840205;161844172;161844172;161847022;161847022;161849475;161871469;161871469;161875240;161875240;162158833;162158833	161837421;161837421;161839925;161839925;161843183;161843183;161844303;161844303;161847214;161847214;161849537;161871602;161871602;161875392;161875392;162159388;162159730	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8805	4578
ENSMUSG00000031357	X;X;X;X;X;X;X;X;X;X;X;X;X	162857057;162857909;162859299;162859299;162859873;162859873;162863060;162863060;162872515;162878331;162882680;162882968;162888069	162858008;162858008;162859446;162859446;162859931;162859931;162863472;162863208;162872654;162878404;162882746;162883086;162888447	-;-;-;-;-;-;-;-;-;-;-;-;-	2351	1553
ENSMUSG00000040808	X;X;X	162961992;162964062;162964513	162962240;162964205;162964599	-;-;-	480	298
ENSMUSG00000015401	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	164088830;164090154;164090187;164090689;164090689;164092189;164094876;164094876;164094876;164105976;164105976;164105976;164108325;164108325;164118196;164118196;164118196	164088922;164090330;164090330;164090747;164090747;164092343;164094961;164094961;164094961;164106089;164106089;164106089;164108519;164108519;164118214;164118859;164118860	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1544	1578
ENSMUSG00000015405	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	164139332;164140478;164140559;164153051;164153051;164156507;164156507;164157858;164157858;164160764;164160764;164162178;164162281;164162281;164163925;164163925;164163925;164167805;164167805;164167805;164169584;164169584;164169584;164172369;164172369;164172369;164174075;164174075;164174075;164175262;164175262;164175262;164175813;164175813;164175813;164177478;164177478;164177478;164180424;164180424;164180424;164182590;164182590;164182590;164185632;164185632;164185632;164187492;164187492	164139568;164140847;164140847;164153209;164153209;164156600;164156600;164158001;164158001;164160876;164160876;164162386;164162386;164162386;164164022;164164022;164164022;164167974;164167974;164167974;164169810;164169810;164169810;164172513;164172513;164172513;164174173;164174173;164174173;164175384;164175384;164175384;164175985;164175985;164175985;164177536;164177536;164177536;164180524;164180524;164180524;164182706;164182706;164182706;164185824;164185826;164185826;164188420;164188420	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3762	3845
ENSMUSG00000031377	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	164192842;164193355;164196895;164196895;164200774;164200774;164203190;164203190;164205168;164205168;164208007;164208007;164208865;164208865;164213482;164213482;164218330;164218330;164220373;164220373;164231202;164231202;164232195;164232195;164234902;164234902;164239363;164239363;164240929;164240929;164246136;164246136;164248083;164248083;164249013;164249013;164250282;164258048	164193810;164193810;164197052;164197052;164200892;164200892;164203254;164203254;164205384;164205384;164208178;164208178;164208939;164208939;164213609;164213609;164218409;164218409;164220427;164220427;164231255;164231255;164232266;164232266;164235077;164235077;164239427;164239427;164241048;164241048;164246217;164246217;164248187;164248187;164249159;164249159;164250368;164258193	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3092	3172
ENSMUSG00000031379	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	164269371;164269431;164269511;164269547;164269573;164271603;164271603;164271603;164271603;164271603;164280129;164280129;164280129;164280129;164295915;164295915;164295915;164295915;164300224;164300224;164300224;164300224;164307204;164308286;164330015;164330015;164330015;164342474;164342474;164342474;164358148;164358148;164369046;164369046;164372453	164269475;164269677;164269677;164269677;164269677;164271731;164271874;164271731;164271731;164271731;164280221;164280221;164280221;164280221;164295998;164295998;164295998;164295998;164300430;164300430;164300430;164300430;164307321;164309777;164330099;164330099;164330099;164344659;164342518;164342518;164358230;164358230;164369112;164369112;164373011	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5553	1882
ENSMUSG00000031380	X;X;X;X;X;X;X;X;X;X;X	164373378;164385804;164391243;164391602;164394433;164394433;164395933;164395933;164400663;164400663;164402007	164373919;164386029;164391792;164391792;164394581;164394581;164396033;164396033;164400858;164400780;164402650	+;+;+;+;+;+;+;+;+;+;+	2408	1292
ENSMUSG00000031381	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	164419787;164419787;164419787;164419787;164419798;164419807;164419909;164422584;164422584;164422584;164422584;164422584;164422584;164422584;164425510;164427932;164427932;164427932;164427932;164427932;164427932;164427932;164428540;164428540;164428540;164428540;164428540;164428540;164428540;164428540;164428540;164428811;164428811;164428811;164428811;164428811;164428811;164428811;164428811;164428811;164431630;164431630;164431630;164431630;164431630;164431630;164431630;164431630;164431630	164419840;164419840;164419840;164419840;164419840;164419840;164419968;164423363;164422986;164422664;164423672;164423363;164422703;164422986;164428064;164428064;164428064;164428064;164428064;164428064;164428064;164428064;164428672;164428672;164428672;164428672;164428672;164428672;164428672;164428672;164428672;164429017;164429017;164429017;164429017;164429017;164429017;164429017;164429017;164429017;164432055;164431972;164433913;164432060;164431872;164433916;164433916;164433911;164431836	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6385	2134
ENSMUSG00000031382	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	164436994;164437010;164438007;164438058;164445729;164445729;164445729;164450455;164450455;164452899;164452899;164454388;164454388;164455797;164455797;164458624;164458624	164437225;164437225;164438219;164438219;164446997;164445808;164445808;164450562;164450562;164453049;164453049;164454522;164454522;164455988;164455988;164459164;164459170	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2847	1316
ENSMUSG00000061778	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	164936169;164936318;164938209;164939643;164939643;164939643;164943431;164943431;164943431;164944217;164944217;164944217;164944973;164944973;164944973;164947242;164947242;164947242;164948067;164948067;164948067;164951851;164951851;164951851;164955834;164955839;164956479;164956479;164956479;164958756;164958756;164958756;164958756;164960918;164962052;164962052;164962052;164962052;164962052;164963927;164963927;164963927;164963927;164963927;164963927;164964688;164964982;164964982;164964982;164964982;164964982;164964982;164965014;164979661;164979994;164979994;164979994;164979994;164979994;164979994;164979994;164980135;164980215;164980215;164980215;164980215;164980215;164980215;164980215;164980215	164937084;164937303;164938692;164939745;164939745;164939745;164943560;164943560;164943560;164944313;164944313;164944313;164945069;164945069;164945069;164947354;164947354;164947354;164948243;164948243;164948243;164951975;164951975;164951975;164958816;164956517;164956517;164956517;164956517;164958816;164958816;164958816;164958816;164962206;164962206;164962206;164962206;164962206;164962206;164964013;164964013;164964013;164964013;164964013;164964013;164965137;164965137;164965137;164965137;164965137;164965137;164965137;164965137;164980063;164980063;164980063;164980063;164980063;164980063;164980063;164980063;164980343;164980322;164980327;164980325;164980328;164980328;164980335;164980297;164980375	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7914	3468
ENSMUSG00000047757	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	164980592;164980592;164980712;164982437;164982437;164982437;164986560;164986560;164986560;164987705;164987705;164987705;164991545;164991545;164991545;164992704;164992704;164992731;164995344;164995344;164995344;164995887;164995887;164995979;164996770;164996770;164996770	164980810;164980810;164980810;164983453;164983453;164983453;164986712;164986712;164986712;164987797;164987797;164987797;164991688;164991688;164991688;164992894;164992894;164992894;164995422;164995771;164995771;164996121;164996121;164996121;164997272;164997269;164997269	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2983	2625
ENSMUSG00000018589	X;X;X;X;X;X;X;X;X	165129017;165183573;165252220;165254221;165257106;165281823;165289599;165324501;165326802	165130562;165183722;165252434;165254358;165257188;165282046;165289666;165324634;165327393	-;-;-;-;-;-;-;-;-	3150	2253
ENSMUSG00000031342	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	166238911;166238972;166238972;166344692;166344692;166344692;166344692;166344692;166344692;166344692;166344692;166344842;166353565;166353565;166353565;166353565;166367028;166367028;166372638;166372638;166372638;166372638;166372638;166372638;166372638;166372638;166372638;166372638;166372638;166372638;166375633;166375633;166375633;166375633;166375633;166375633;166375633;166375633;166375633;166375633;166375633;166379988;166379988;166379988;166379988;166379988;166379988;166379988;166379988;166379988;166379988;166379988;166382449;166382449;166382449;166382449;166382449;166382449;166382449;166382449;166382449;166382449;166382449;166383935;166383935;166383935;166383935;166383935;166383935;166383935;166383935;166383935;166383935;166383935;166385391;166385391;166385391;166385391;166385391;166385391;166386952;166386952;166386952;166386952;166386952;166386952	166239136;166239136;166239136;166345081;166345081;166345081;166345081;166345081;166345081;166345081;166345081;166345081;166353684;166353684;166353684;166353684;166367174;166367174;166373287;166372824;166372824;166372824;166372824;166372824;166372824;166372824;166372824;166372824;166372824;166372824;166375789;166375789;166375789;166375789;166375789;166375789;166375789;166375789;166375789;166375789;166375789;166380159;166380159;166380159;166380159;166380159;166380159;166380159;166380159;166380159;166380159;166380159;166382522;166382522;166382522;166382522;166382522;166382522;166382522;166382522;166382522;166382522;166382522;166384000;166384000;166384000;166384000;166384000;166384000;166384000;166384000;166384000;166384000;166384000;166388988;166388988;166385481;166385481;166385481;166388988;166388988;166388988;166388988;166388988;166388988;166388988	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5600	2140
ENSMUSG00000000402	X;X;X;X;X;X;X;X;X;X;X;X	166523007;166527314;166531972;166536200;166538414;166546421;166548823;166552425;166556970;166562942;166568409;166585456	166523971;166527579;166532073;166536280;166538734;166546543;166548957;166552544;166557089;166563034;166568521;166585720	-;-;-;-;-;-;-;-;-;-;-;-	2704	2218
ENSMUSG00000049775	X;X;X;X;X;X;X;X;X	167207093;167207095;167207292;167207937;167207937;167207937;167208323;167209008;167209106	167207535;167207535;167207535;167208051;167208051;167208051;167208827;167209149;167209315	-;-;-;-;-;-;-;-;-	1371	411
ENSMUSG00000040522	X;X;X;X;X;X;X;X;X;X;X;X;X	167242696;167242732;167244819;167245543;167245669;167259354;167263749;167263749;167263749;167264152;167264152;167264152;167264152	167245849;167245849;167244980;167245849;167245849;167259465;167263890;167263890;167263788;167264329;167264299;167264284;167264286	-;-;-;-;-;-;-;-;-;-;-;-;-	3586	4167
